NUMERO;PROMEDIO_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_LENGUA_UNO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NOTA_LOG_UNO;VECES_LOG_UNO;CREDITOS_LOG_UNO;NOTA_GOPERACIONES;VECES_GOPERACIONES;CREDITOS_GOPERACIONES;NOTA_CALIDAD_DOS;VECES_CALIDAD_DOS;CREDITOS_CALIDAD_DOS;NOTA_GAMBIENTAL;VECES_GAMBIENTAL;CREDITOS_GAMBIENTAL;NOTA_LENGUA_DOS;VECES_LENGUA_DOS;CREDITOS_LENGUA_DOS;NOTA_CONTEXTO;VECES_CONTEXTO;CREDITOS_CONTEXTO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_EI_SIETE;VECES_EI_SIETE;CREDITOS_EI_SIETE;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
278;35.4375;50;39.61538461538461;0.0;37.2;40.0;39.66666666666666;5;37.0;37.0;42.0;0.0;39.11111111111111;0;9;9;0;4;4;0;2;40.0;1;2;40.0;1;3;36.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;40.76923076923077
282;36.25;45;38.87179487179487;47.66666666666666;40.53333333333333;43.0;39.66666666666666;5;30.0;40.0;42.0;0.0;41.81818181818182;0;11;11;0;5;5;0;2;40.0;1;2;42.0;1;3;37.0;1;2;44;1;2;46.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;3;43.15384615384615
294;37.34375;45;40.53846153846154;46.0;39.4;40.0;42.66666666666666;5;45.0;42.0;43.0;0.0;39.22222222222222;0;9;9;0;4;4;0;2;38.0;1;2;41.0;1;3;34.0;1;2;43;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;42.84615384615385
298;37.8125;46;42.15384615384615;46.5;40.4;45.0;42.33333333333334;5;46.0;38.0;42.0;0.0;41.45454545454545;0;11;11;0;5;5;0;2;37.0;1;2;46.0;1;3;39.0;1;2;41;1;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;3;40.53846153846154
301;40.125;45;43.46153846153846;0.0;39.8;40.0;38.22222222222222;5;30.0;39.0;41.0;0.0;40.88888888888889;0;9;9;0;4;4;0;2;36.0;1;2;46.0;1;3;40.0;1;2;39;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;40.92307692307692
305;32.84375;47;33.30769230769231;0.0;37.66666666666666;40.0;41.55555555555556;5;44.0;37.0;44.0;0.0;37.88888888888889;0;9;9;0;4;4;0;2;38.0;1;2;35.0;1;3;41.0;1;2;39;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;41.76923076923077
306;36.5625;50;42.76923076923077;48.0;37.8;30.0;40.22222222222222;5;36.0;43.0;41.0;0.0;43.18181818181818;0;11;11;0;5;5;0;2;41.0;1;2;41.0;1;3;45.0;1;2;45;1;2;45.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;3;40.23076923076923
308;44.375;40;41.90909090909091;0.0;41.5;45.0;42.44444444444444;5;49.0;40.0;42.0;0.0;40.66666666666666;0;9;9;0;4;4;0;2;45.0;1;2;40.0;1;3;38.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.23076923076923
309;42.3125;41;45.23076923076923;50.0;41.4;40.0;42.33333333333334;5;44.0;42.0;40.0;0.0;39.18181818181818;0;11;11;0;5;5;0;2;35.0;1;2;33.0;1;3;45.0;1;2;45;1;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;3;40.69230769230769
310;34.375;45;37.72727272727273;0.0;40.0;40.0;37.11111111111111;5;33.0;37.0;39.0;0.0;36.22222222222222;0;9;9;0;4;4;0;2;30.0;1;2;42.0;1;3;30.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.38461538461539
311;38.625;45;36.06666666666667;0.0;35.83333333333334;40.0;39.33333333333334;5;40.0;39.0;41.0;0.0;32.27777777777778;1;9;6;3;4;3;1;2;31.0;1;2;29.5;2;3;36.0;1;2;34;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;35.76923076923077
316;36.0;47;30.53333333333333;0.0;32.35555555555556;25.66666666666667;33.11111111111111;3;33.0;25.0;44.0;0.0;36.44444444444444;0;9;9;0;4;4;0;2;36.0;1;2;38.0;1;3;34.0;1;2;37;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;32.87179487179487
317;39.375;0;35.0;0.0;35.96428571428572;45.0;37.77777777777778;5;48.0;30.5;30.0;0.0;10.33333333333333;1;4;0;4;2;0;2;1;11.66666666666667;3;2;0.0;0;3;9.0;1;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;19.88888888888889
321;32.78125;42;34.07692307692308;0.0;37.06666666666667;35.0;39.77777777777778;5;42.0;40.0;42.0;0.0;36.22222222222222;1;9;9;0;4;4;0;2;42.0;1;2;32.0;2;3;33.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;38.23076923076923
327;36.90625;35;34.8;0.0;32.83333333333334;34.0;37.0;5;40.0;32.0;43.0;0.0;33.77777777777778;2;9;5;4;4;2;2;2;23.0;2;2;44.0;1;3;27.0;2;2;36;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.07692307692308
328;35.78125;41;36.96666666666667;0.0;33.05882352941177;22.0;36.11111111111111;5;33.0;39.0;42.0;0.0;36.0;1;9;7;2;4;3;1;2;24.5;2;2;43.0;1;3;33.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.38461538461539
334;32.47058823529412;50;39.1764705882353;35.0;35.3235294117647;40.0;37.33333333333334;8;41.0;33.0;39.0;37.0;40.78571428571428;1;14;12;2;7;6;1;2;28.0;2;2;44.0;1;3;36.0;1;2;0;0;2;46.0;1;2;45.0;1;1;43.0;1;2;44.0;1;2;2;37.75
354;33.58823529411764;0;37.94117647058823;36.0;36.94117647058823;33.5;40.4;8;43.0;37.0;39.0;43.0;36.64285714285715;0;14;14;0;7;7;0;2;45.0;1;2;30.0;1;3;33.0;1;2;0;0;2;41.0;1;2;41.0;1;1;33.0;1;2;39.0;1;2;2;39.25
366;36.47058823529412;44;40.16666666666666;40.0;27.0;0.0;22.0;1;0.0;0.0;0.0;0.0;40.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;0;0.0
377;30.05882352941176;0;34.94117647058823;45.0;36.23529411764706;34.0;35.93333333333333;8;38.0;32.0;42.0;34.0;36.0;0;14;14;0;7;7;0;2;30.0;1;2;30.0;1;3;41.0;1;2;0;0;2;42.0;1;2;40.0;1;1;33.0;1;2;41.0;1;2;2;35.4375
381;32.41176470588236;0;34.88235294117647;40.0;35.11764705882353;30.5;35.4;7;40.0;37.0;42.0;36.0;36.14285714285715;1;14;11;3;7;6;1;2;33.0;1;2;24.66666666666667;3;3;42.0;1;2;0;0;2;41.0;1;2;34.0;1;1;33.0;1;2;50.0;1;2;2;36.6875
382;33.44117647058823;31;35.94117647058823;50.0;38.47058823529412;39.0;38.26666666666667;8;49.0;37.0;45.0;35.0;36.71428571428572;3;14;14;0;7;7;0;2;33.0;2;2;32.0;2;3;36.0;1;2;0;0;2;43.0;1;2;40.0;1;1;43.0;1;2;34.0;2;2;2;35.15625
383;34.1764705882353;0;37.23529411764706;44.0;36.26470588235294;30.0;42.6;8;35.0;42.0;50.0;44.0;40.64285714285715;0;14;14;0;7;7;0;2;30.0;1;2;36.0;1;3;46.0;1;2;0;0;2;43.0;1;2;45.0;1;1;42.0;1;2;47.0;1;2;2;36.75
402;37.11764705882353;50;38.1764705882353;50.0;36.35294117647059;34.0;40.6;8;49.0;37.0;45.0;35.0;38.14285714285715;0;14;14;0;7;7;0;2;33.0;1;2;32.0;1;3;41.0;1;2;0;0;2;41.0;1;2;38.0;1;1;40.0;1;2;45.0;1;2;2;37.8125
404;31.61764705882353;0;34.20588235294117;46.0;35.41176470588236;30.0;35.46666666666667;8;41.0;36.0;39.0;32.0;31.75;2;14;9;5;7;5;2;2;18.5;2;2;24.5;4;3;38.0;1;2;0;0;2;44.0;1;2;40.0;1;1;35.0;1;2;30.0;1;2;1;25.28333333333333
407;31.11764705882353;0;33.20588235294117;44.0;33.08823529411764;32.0;34.06666666666667;8;40.0;32.0;36.0;30.0;34.46428571428572;3;14;9;5;7;5;2;2;26.0;3;2;26.66666666666667;3;3;33.0;1;2;0;0;2;40.0;1;2;32.5;2;1;44.0;1;2;42.0;1;2;2;32.625
409;30.08823529411765;31;37.0;39.0;35.70588235294117;41.0;36.73333333333333;8;45.0;45.0;38.0;35.0;35.32142857142857;2;14;9;5;7;5;2;2;22.5;2;2;29.5;2;3;38.0;1;2;0;0;2;38.0;1;2;33.0;1;1;42.0;1;2;46.0;1;2;2;34.6875
425;34.35294117647059;0;36.8235294117647;48.0;40.35294117647059;39.0;36.26666666666667;8;35.0;40.0;40.0;35.0;39.71428571428572;0;14;14;0;7;7;0;2;40.0;1;2;30.0;1;3;45.0;1;2;0;0;2;42.0;1;2;44.0;1;1;39.0;1;2;45.0;1;2;2;38.5
426;29.88235294117647;0;33.64705882352941;35.0;37.29411764705883;27.0;39.06666666666667;8;40.0;32.0;42.0;44.0;41.07142857142857;0;14;14;0;7;7;0;2;31.0;1;2;43.0;1;3;40.0;1;2;0;0;2;42.0;1;2;30.0;1;1;48.0;1;2;47.0;1;2;2;31.96875
427;29.38235294117647;38;34.94117647058823;38.0;34.70588235294117;30.0;37.86666666666667;8;36.0;39.0;41.0;38.0;37.85714285714285;1;14;12;2;7;6;1;2;22.5;2;2;39.0;1;3;38.0;1;2;0;0;2;33.0;1;2;46.0;1;1;43.0;1;2;47.0;1;2;2;35.75
428;35.8235294117647;41;37.94117647058823;50.0;34.70588235294117;30.0;34.33333333333334;7;32.0;35.0;44.0;32.0;38.64285714285715;1;14;14;0;7;7;0;2;32.0;1;2;30.0;1;3;46.0;1;2;0;0;2;43.0;2;2;41.0;1;1;42.0;1;2;42.0;1;2;2;31.46875
431;35.05882352941177;44;38.11764705882353;48.0;39.02941176470588;42.0;40.73333333333333;8;49.0;45.0;41.0;34.0;38.07142857142857;0;14;14;0;7;7;0;2;34.0;1;2;33.0;1;3;35.0;1;2;0;0;2;34.0;1;2;48.0;1;1;44.0;1;2;46.0;1;2;2;36.5
432;34.58823529411764;0;37.88235294117647;48.0;37.47058823529412;45.0;40.53333333333333;8;47.0;45.0;42.0;38.0;39.64285714285715;1;14;11;3;7;6;1;2;37.0;1;2;29.0;2;3;44.0;1;2;0;0;2;45.0;1;2;42.0;1;1;44.0;1;2;43.0;1;2;2;32.625
433;33.94117647058823;33;36.23529411764706;42.0;34.55882352941177;31.0;37.53333333333333;8;46.0;40.0;40.0;35.0;33.64285714285715;2;14;11;3;7;6;1;2;32.0;1;2;16.0;2;3;37.0;2;2;0;0;2;33.0;1;2;43.0;1;1;42.0;1;2;46.0;1;2;2;37.125
435;31.91176470588235;44;35.23529411764706;35.0;36.35294117647059;40.0;34.6;8;37.0;36.0;40.0;36.0;38.21428571428572;0;14;14;0;7;7;0;2;44.0;1;2;30.0;1;3;35.0;1;2;0;0;2;39.0;1;2;35.0;1;1;42.0;1;2;45.0;1;2;2;35.89583333333334
438;35.79411764705883;45;37.23529411764706;45.0;40.64705882352941;37.0;39.33333333333334;8;49.0;42.0;45.0;31.0;40.21428571428572;1;14;14;0;7;7;0;2;41.0;1;2;32.0;2;3;47.0;1;2;0;0;2;45.0;1;2;47.0;1;1;37.0;1;2;40.0;1;2;2;38.1875
439;36.23529411764706;43;35.8235294117647;47.0;34.91176470588236;28.5;37.93333333333333;8;41.0;38.0;39.0;43.0;37.5;0;14;14;0;7;7;0;2;34.0;1;2;31.0;1;3;38.0;1;2;0;0;2;44.0;1;2;44.0;1;1;41.0;1;2;37.0;1;2;3;42.25
450;33.26470588235294;0;38.58823529411764;30.0;40.1764705882353;35.5;39.86666666666667;8;42.0;40.0;39.0;42.0;37.07142857142857;1;14;12;2;7;6;1;2;29.0;2;2;30.0;1;3;44.0;1;2;0;0;2;38.0;1;2;45.0;1;1;40.0;1;2;41.0;1;2;2;37.1875
451;31.26470588235294;48;38.52941176470588;50.0;38.08823529411764;40.0;38.26666666666667;8;42.0;44.0;39.0;38.0;37.5;0;14;14;0;7;7;0;2;30.0;1;2;30.0;1;3;47.0;1;2;0;0;2;47.0;1;2;39.0;1;1;36.0;1;2;38.0;1;2;2;38.75
459;33.08823529411764;46;39.88235294117647;42.0;37.88235294117647;40.0;36.73333333333333;7;47.0;41.0;41.0;34.0;39.67857142857143;1;14;14;0;7;7;0;2;32.0;1;2;30.5;2;3;47.0;1;2;0;0;2;48.0;1;2;40.0;1;1;42.0;1;2;43.0;1;2;2;37.0
461;37.05882352941177;48;35.70588235294117;47.0;37.85294117647059;34.0;40.4;8;42.0;38.0;42.0;44.0;36.64285714285715;0;14;14;0;7;7;0;2;31.0;1;2;30.0;1;3;36.0;1;2;0;0;2;40.0;1;2;47.0;1;1;42.0;1;2;39.0;1;2;2;33.6875
462;37.41176470588236;0;39.41176470588236;44.0;39.52941176470588;35.0;43.13333333333333;8;40.0;44.0;40.0;43.0;39.0;0;14;14;0;7;7;0;2;35.0;1;2;34.0;1;3;39.0;1;2;0;0;2;42.0;1;2;42.0;1;1;42.0;1;2;43.0;1;2;2;39.6875
463;30.70588235294118;0;30.07692307692308;0.0;29.7;31.0;34.0;3;35.0;34.0;0.0;0.0;39.25;0;4;4;0;2;2;0;2;0.0;0;2;38.0;1;3;0.0;0;2;0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;0;0.0
465;31.76470588235294;42;35.47058823529412;30.0;35.23529411764706;29.0;38.2;8;39.0;32.0;42.0;37.0;39.14285714285715;1;14;12;2;7;6;1;2;27.5;2;2;36.0;1;3;45.0;1;2;0;0;2;45.0;1;2;43.0;1;1;40.0;1;2;41.0;1;2;2;35.875
466;41.41176470588236;48;41.41176470588236;50.0;41.41176470588236;47.0;42.33333333333334;8;40.0;40.0;44.0;45.0;39.28571428571428;0;14;14;0;7;7;0;2;39.0;1;2;30.0;1;3;46.0;1;2;0;0;2;42.0;1;2;40.0;1;1;39.0;1;2;44.0;1;2;2;38.625
467;37.3235294117647;0;38.0;47.5;37.29411764705883;33.0;40.73333333333333;8;48.0;30.0;43.0;45.0;40.92857142857143;1;14;14;0;7;7;0;2;37.0;1;2;37.0;1;3;48.0;1;2;0;0;2;42.0;2;2;44.0;1;1;42.0;1;2;40.0;1;2;2;39.1875
469;42.41176470588236;49;41.1764705882353;50.0;39.1764705882353;33.0;39.13333333333333;8;49.0;36.0;44.0;40.0;40.17857142857143;1;14;14;0;7;7;0;2;37.0;1;2;31.5;2;3;38.0;1;2;0;0;2;50.0;1;2;46.0;1;1;44.0;1;2;42.0;1;2;2;36.0
472;35.14705882352941;40;34.05882352941177;46.0;36.05882352941177;35.0;35.2;8;47.0;31.0;38.0;30.0;32.5;2;14;10;4;7;5;2;2;21.5;2;2;33.0;1;3;38.0;1;2;0;0;2;43.0;1;2;38.0;1;1;17.5;2;2;39.0;1;2;2;37.53333333333333
476;39.1764705882353;45;40.0;45.0;40.29411764705883;35.0;41.93333333333333;8;40.0;44.0;41.0;39.0;42.14285714285715;0;14;14;0;7;7;0;2;41.0;1;2;43.0;1;3;46.0;1;2;0;0;2;40.0;1;2;45.0;1;1;38.0;1;2;43.0;1;2;3;40.6875
479;37.94117647058823;44;40.41176470588236;43.0;39.8235294117647;41.0;41.13333333333333;8;50.0;44.0;42.0;35.0;42.0;0;14;14;0;7;7;0;2;42.0;1;2;43.0;1;3;46.0;1;2;0;0;2;42.0;1;2;45.0;1;1;38.0;1;2;39.0;1;2;2;39.375
483;33.58823529411764;0;35.58823529411764;45.0;36.64705882352941;30.0;35.30769230769231;6;35.0;37.0;43.0;0.0;30.3;0;10;5;5;5;3;2;2;11.0;1;2;27.0;1;3;34.0;1;2;0;0;2;44.0;1;2;44.0;1;1;0.0;0;2;0.0;0;2;4;47.0
485;41.0;44;41.29411764705883;49.0;42.1764705882353;43.0;41.4;8;41.0;42.0;43.0;41.0;42.64285714285715;0;14;14;0;7;7;0;2;42.0;1;2;36.0;1;3;48.0;1;2;0;0;2;44.0;1;2;45.0;1;1;42.0;1;2;46.0;1;2;3;41.9375
487;37.76470588235294;49;40.35294117647059;47.0;42.52941176470588;35.0;42.8;8;50.0;46.0;43.0;36.0;44.64285714285715;0;14;14;0;7;7;0;2;39.0;1;2;46.0;1;3;45.0;1;2;0;0;2;44.0;1;2;47.0;1;1;46.0;1;2;46.0;1;2;3;40.1875
488;37.88235294117647;50;40.76470588235294;50.0;41.88235294117647;45.0;42.66666666666666;8;50.0;47.0;44.0;38.0;41.21428571428572;0;14;14;0;7;7;0;2;40.0;1;2;32.0;1;3;45.0;1;2;0;0;2;42.0;1;2;45.0;1;1;43.0;1;2;48.0;1;2;3;43.0
490;36.58823529411764;47;40.3235294117647;45.0;38.05882352941177;35.0;41.0;8;42.0;47.0;38.0;37.0;43.07142857142857;0;14;14;0;7;7;0;2;44.0;1;2;44.0;1;3;35.0;1;2;0;0;2;44.0;1;2;45.0;1;1;44.0;1;2;46.0;1;2;2;38.5
494;36.58823529411764;36;35.6764705882353;40.0;37.52941176470588;33.0;39.53333333333333;8;41.0;40.0;43.0;41.0;38.78571428571428;0;14;14;0;7;7;0;2;41.0;1;2;37.0;1;3;48.0;1;2;0;0;2;34.0;1;2;48.0;1;1;30.0;1;2;39.0;1;2;2;36.75
505;38.64705882352941;42;41.64705882352941;41.0;44.1764705882353;43.0;44.86666666666667;8;50.0;47.0;42.0;36.0;44.5;0;14;14;0;7;7;0;2;41.0;1;2;46.0;1;3;46.0;1;2;0;0;2;40.0;1;2;47.0;1;1;45.0;1;2;47.0;1;2;3;41.25
507;35.76470588235294;46;38.23529411764706;50.0;39.35294117647059;37.0;40.53333333333333;8;49.0;37.0;45.0;42.0;41.21428571428572;1;14;14;0;7;7;0;2;46.0;1;2;35.0;2;3;38.0;1;2;0;0;2;44.0;1;2;46.0;1;1;47.0;1;2;38.0;1;2;2;38.625
510;42.05882352941177;45;40.70588235294117;45.0;44.58823529411764;47.0;46.33333333333334;8;50.0;43.0;50.0;43.0;39.71428571428572;0;14;14;0;7;7;0;2;39.0;1;2;30.0;1;3;40.0;1;2;0;0;2;42.0;1;2;46.0;1;1;44.0;1;2;45.0;1;2;2;38.0
511;35.5;47;34.70588235294117;46.0;38.58823529411764;31.0;39.4;8;50.0;43.0;41.0;31.0;39.71428571428572;1;14;12;2;7;6;1;2;25.0;2;2;43.0;1;3;41.0;1;2;0;0;2;42.0;1;2;45.0;1;1;45.0;1;2;38.0;1;2;2;36.625
521;24.36363636363636;0;34.66666666666666;39.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;41.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
522;39.35294117647059;39;41.88235294117647;50.0;38.52941176470588;37.0;42.66666666666666;8;44.0;44.0;45.0;39.0;43.42857142857143;0;14;14;0;7;7;0;2;37.0;1;2;39.0;1;3;48.0;1;2;0;0;2;50.0;1;2;41.0;1;1;48.0;1;2;42.0;1;2;2;38.4375
524;32.11764705882353;31;33.58823529411764;30.0;35.61764705882353;34.0;39.2;8;37.0;33.0;45.0;42.0;36.0;1;14;12;2;7;6;1;2;26.0;2;2;32.0;1;3;34.0;1;2;0;0;2;44.0;1;2;46.0;1;1;42.0;1;2;35.0;1;2;2;35.375
528;37.1764705882353;47;35.8;0.0;36.70588235294117;39.0;37.84615384615385;7;40.0;41.0;38.0;31.0;35.91666666666666;1;12;10;2;6;5;1;2;24.5;2;2;33.0;1;3;42.0;1;2;0;0;2;0.0;0;2;43.0;1;1;39.0;1;2;39.0;1;2;2;37.22222222222222
532;35.88235294117647;0;35.41176470588236;39.0;37.73333333333333;41.0;39.45454545454545;6;43.0;39.0;41.0;0.0;30.625;1;8;5;3;4;3;1;2;31.0;1;2;28.0;3;3;31.0;1;2;0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;2;32.75
536;34.88235294117647;43;32.5;38.0;37.73529411764706;40.0;36.48888888888889;7;40.0;37.0;45.0;32.0;37.5;1;14;12;2;7;6;1;2;27.0;2;2;40.0;1;3;39.0;1;2;0;0;2;39.0;1;2;39.0;1;1;36.0;1;2;42.0;1;2;2;36.0625
537;34.52941176470588;0;33.6764705882353;45.0;37.76470588235294;35.0;36.8;8;40.0;38.0;36.0;37.0;38.0;0;14;14;0;7;7;0;2;36.0;1;2;30.0;1;3;40.0;1;2;0;0;2;36.0;1;2;46.0;1;1;44.0;1;2;42.0;1;2;2;34.75
542;37.1764705882353;0;34.88235294117647;39.5;38.52941176470588;34.0;37.33333333333334;8;39.0;42.0;35.0;38.0;39.71428571428572;0;14;14;0;7;7;0;2;30.0;1;2;43.0;1;3;43.0;1;2;0;0;2;32.0;1;2;47.0;1;1;42.0;1;2;43.0;1;2;2;36.4375
544;34.88235294117647;21;38.23529411764706;31.0;35.3235294117647;34.0;35.06666666666667;7;40.0;30.0;45.0;36.0;34.69047619047619;1;14;12;2;7;6;1;2;27.33333333333333;3;2;30.0;1;3;41.0;1;2;0;0;2;32.0;1;2;45.0;1;1;34.0;1;2;41.0;1;2;2;35.625
545;33.55882352941177;0;36.11764705882353;50.0;38.64705882352941;30.0;38.46666666666667;8;42.0;40.0;35.0;44.0;37.57142857142857;1;14;14;0;7;7;0;2;30.0;1;2;37.0;2;3;42.0;1;2;0;0;2;46.0;1;2;43.0;1;1;34.0;1;2;34.0;1;2;2;35.5
548;33.58823529411764;42;35.23529411764706;45.0;36.52941176470588;35.0;40.13333333333333;8;40.0;37.0;42.0;42.0;39.78571428571428;0;14;14;0;7;7;0;2;43.0;1;2;31.0;1;3;46.0;1;2;0;0;2;38.0;1;2;46.0;1;1;43.0;1;2;39.0;1;2;2;33.9375
550;37.05882352941177;50;37.29411764705883;50.0;39.64705882352941;41.0;39.86666666666667;8;50.0;36.0;41.0;37.0;40.28571428571428;0;14;14;0;7;7;0;2;37.0;1;2;30.0;1;3;41.0;1;2;0;0;2;48.0;1;2;46.0;1;1;48.0;1;2;40.0;1;2;2;38.0
552;33.6764705882353;43;39.05882352941177;45.0;39.41176470588236;41.0;41.4;8;44.0;39.0;45.0;46.0;40.85714285714285;0;14;14;0;7;7;0;2;30.0;1;2;47.0;1;3;45.0;1;2;0;0;2;42.0;1;2;43.0;1;1;43.0;1;2;34.0;1;2;2;34.625
555;32.76470588235294;44;29.97058823529412;35.0;36.23529411764706;30.0;36.53333333333333;8;41.0;38.0;44.0;37.0;37.42857142857143;2;14;12;2;7;6;1;2;25.0;2;2;33.0;2;3;43.0;1;2;0;0;2;44.0;1;2;45.0;1;1;35.0;1;2;43.0;1;2;2;35.95833333333334
556;33.64705882352941;47;35.11764705882353;48.0;35.35294117647059;31.0;36.73333333333333;7;35.0;41.0;44.0;37.0;38.85714285714285;0;14;14;0;7;7;0;2;31.0;1;2;33.0;1;3;38.0;1;2;0;0;2;45.0;1;2;43.0;1;1;44.0;1;2;43.0;1;2;2;34.08333333333334
559;34.29411764705883;36;32.41176470588236;15.5;36.11764705882353;37.0;36.13333333333333;8;39.0;37.0;39.0;30.0;34.71428571428572;1;14;12;2;7;6;1;2;28.5;2;2;30.0;1;3;39.0;1;2;0;0;2;36.0;1;2;41.0;1;1;32.0;1;2;42.0;1;2;2;36.8125
561;31.20588235294118;44;32.47058823529412;44.0;31.88235294117647;25.5;36.8;8;36.0;32.0;40.0;34.0;33.32142857142857;1;14;11;3;7;6;1;2;31.0;1;2;18.5;2;3;39.0;1;2;0;0;2;37.0;1;2;39.0;1;1;44.0;1;2;35.0;1;2;2;32.0625
563;34.35294117647059;37;35.73529411764706;50.0;36.05882352941177;31.0;37.46666666666667;8;41.0;37.0;41.0;41.0;38.21428571428572;0;14;14;0;7;7;0;2;30.0;1;2;32.0;1;3;40.0;1;2;0;0;2;48.0;1;2;45.0;1;1;42.0;1;2;37.0;1;2;2;35.6875
565;38.11764705882353;0;39.0;47.0;40.23529411764706;37.0;36.6;8;42.0;33.0;42.0;38.0;41.28571428571428;1;14;14;0;7;7;0;2;41.0;1;2;36.0;1;3;45.0;1;2;0;0;2;44.0;2;2;44.0;1;1;43.0;1;2;40.0;1;2;2;36.9375
575;33.70588235294117;50;36.58823529411764;36.0;35.11764705882353;38.0;38.8;7;42.0;40.0;44.0;23.0;41.71428571428572;0;14;14;0;7;7;0;2;40.0;1;2;39.0;1;3;46.0;1;2;0;0;2;42.0;1;2;45.0;1;1;40.0;1;2;43.0;1;2;3;40.9375
590;36.05882352941177;0;38.41176470588236;45.5;41.8235294117647;36.0;39.8;8;33.0;41.0;38.0;46.0;38.75;2;14;11;3;7;6;1;2;30.0;1;2;29.5;2;3;43.0;1;2;0;0;2;44.0;2;2;44.0;1;1;46.0;1;2;42.0;1;2;2;38.375
591;33.79411764705883;0;36.94117647058823;45.0;35.05882352941177;28.5;37.26666666666667;8;34.0;37.0;43.0;30.0;34.71428571428572;0;14;14;0;7;7;0;2;30.0;1;2;30.0;1;3;41.0;1;2;0;0;2;44.0;1;2;36.0;1;1;35.0;1;2;30.0;1;2;2;37.02083333333334
596;32.8235294117647;46;39.35294117647059;43.0;33.38235294117647;29.5;41.2;8;43.0;30.0;42.0;42.0;36.57142857142857;1;14;12;2;7;6;1;2;27.0;2;2;32.0;1;3;44.0;1;2;0;0;2;43.0;1;2;34.0;1;1;44.0;1;2;33.0;1;2;2;37.15625
598;35.73529411764706;50;38.58823529411764;46.0;35.20588235294117;40.0;38.33333333333334;7;35.0;43.0;38.0;43.0;37.64285714285715;1;14;12;2;7;6;1;2;29.0;2;2;30.0;1;3;42.0;1;2;0;0;2;45.0;1;2;45.0;1;1;37.0;1;2;43.0;1;2;2;38.0625
602;35.23529411764706;38;35.52941176470588;44.0;34.47058823529412;42.0;36.06666666666667;7;46.0;33.0;39.0;32.0;38.71428571428572;0;14;14;0;7;7;0;2;31.0;1;2;42.0;1;3;36.0;1;2;0;0;2;40.0;1;2;38.0;1;1;45.0;1;2;37.0;1;2;2;35.5
603;36.44117647058823;37;36.64705882352941;47.0;40.23529411764706;35.0;38.6;8;41.0;35.0;42.0;42.0;37.03571428571428;1;14;11;3;7;6;1;2;33.0;1;2;29.5;2;3;44.0;1;2;0;0;2;45.0;1;2;40.0;1;1;34.0;1;2;39.0;1;2;2;36.6875
610;34.79411764705883;46;39.41176470588236;48.0;36.1764705882353;32.0;39.46666666666667;8;40.0;45.0;41.0;42.0;32.0;3;14;12;2;7;6;1;2;30.5;2;2;31.0;2;3;30.0;1;2;0;0;2;18.0;2;2;36.0;1;1;31.0;1;2;50.0;1;2;2;33.875
